item_id,brand,brand_type,category
60793,989,Established,Packaged Meat
60794,1870,Established,Pharmaceutical
60795,56,Local,Grocery
60796,4260,Established,Seafood
60797,56,Local,Grocery
60798,5324,Established,Pharmaceutical
60799,1855,Established,Packaged Meat
60800,1855,Established,Packaged Meat
60801,467,Established,Pharmaceutical
60802,102,Established,Pharmaceutical
60803,1666,Established,Grocery
60804,56,Local,Grocery
60805,1666,Established,Grocery
60806,1870,Established,Pharmaceutical
60807,89,Established,Grocery
60808,1088,Established,Grocery
60809,56,Local,Grocery
60810,56,Local,Grocery
60811,158,Established,Pharmaceutical
60812,56,Local,Grocery
60813,5402,Established,"Dairy, Juices & Snacks"
60814,5402,Established,"Dairy, Juices & Snacks"
60815,5402,Established,"Dairy, Juices & Snacks"
60816,5402,Established,"Dairy, Juices & Snacks"
60817,56,Local,Grocery
60818,593,Established,Pharmaceutical
60819,56,Local,Grocery
60820,623,Established,Grocery
60821,1295,Established,Packaged Meat
60822,1479,Established,Grocery
60823,5155,Established,Pharmaceutical
60824,727,Established,Pharmaceutical
60825,2490,Established,Pharmaceutical
60826,5155,Established,Pharmaceutical
60827,56,Local,Grocery
60828,212,Established,Grocery
60829,623,Established,Grocery
60830,714,Established,Miscellaneous
60831,967,Established,Grocery
60832,967,Established,Grocery
60833,4700,Established,Natural Products
60834,1358,Established,Packaged Meat
60835,4757,Established,Garden
60836,56,Local,Grocery
60837,56,Local,Grocery
60838,56,Local,Grocery
60839,56,Local,Grocery
60840,56,Local,Packaged Meat
60841,967,Established,Grocery
60842,1772,Established,Pharmaceutical
60843,5099,Established,Pharmaceutical
60844,1788,Established,Miscellaneous
60845,291,Established,Bakery
60846,4700,Established,Prepared Food
60847,644,Established,Pharmaceutical
60848,1582,Established,Pharmaceutical
60849,1620,Established,Grocery
60850,4700,Established,Prepared Food
60851,56,Local,Bakery
60852,1,Established,Natural Products
60853,644,Established,Pharmaceutical
60854,2521,Established,Meat
60855,4512,Established,Prepared Food
60856,56,Local,Prepared Food
60857,56,Local,Bakery
60858,4700,Established,Prepared Food
60859,967,Established,Packaged Meat
60860,967,Established,Packaged Meat
60861,4631,Established,Pharmaceutical
60862,2628,Established,Meat
60863,56,Local,Prepared Food
60864,56,Local,Prepared Food
60865,644,Established,Pharmaceutical
60866,56,Local,Bakery
60867,3608,Established,Restauarant
60868,4700,Established,Prepared Food
60869,2519,Established,Meat
60870,4025,Established,Prepared Food
60871,3730,Established,Prepared Food
60872,56,Local,Bakery
60873,56,Local,Bakery
60874,4034,Established,Prepared Food
60875,56,Local,Bakery
60876,4757,Established,Garden
60877,4757,Established,Garden
60878,869,Local,Prepared Food
60879,56,Local,Grocery
60880,2447,Established,Pharmaceutical
60881,2447,Established,Pharmaceutical
60882,1978,Established,Grocery
60883,2447,Established,Pharmaceutical
60884,5077,Established,Restauarant
60885,4512,Established,Prepared Food
60886,56,Local,Prepared Food
60887,593,Established,Pharmaceutical
60888,56,Local,Bakery
60889,593,Established,Pharmaceutical
60890,53,Established,Pharmaceutical
60891,53,Established,Pharmaceutical
60892,706,Established,Grocery
60893,1951,Established,Pharmaceutical
60894,56,Local,Prepared Food
60895,2178,Established,"Dairy, Juices & Snacks"
60896,56,Local,Grocery
60897,2488,Established,Pharmaceutical
60898,53,Established,Pharmaceutical
60899,56,Local,Bakery
60900,311,Established,Pharmaceutical
60901,311,Established,Pharmaceutical
60902,158,Established,Pharmaceutical
60903,53,Established,Pharmaceutical
60904,5450,Established,Grocery
60905,2178,Established,"Dairy, Juices & Snacks"
60906,1128,Established,Pharmaceutical
60907,1128,Established,Pharmaceutical
60908,4309,Established,Pharmaceutical
60909,4700,Established,Prepared Food
60910,1262,Established,Pharmaceutical
60911,4890,Established,Pharmaceutical
60912,270,Established,Grocery
60913,467,Established,Pharmaceutical
60914,816,Local,Pharmaceutical
60915,2488,Established,Pharmaceutical
60916,311,Established,Pharmaceutical
60917,816,Local,Pharmaceutical
60918,4371,Established,Pharmaceutical
60919,4371,Established,Pharmaceutical
60920,56,Local,Prepared Food
60921,5077,Established,Restauarant
60922,1262,Established,Pharmaceutical
60923,56,Local,Prepared Food
60924,816,Local,Pharmaceutical
60925,4467,Established,Pharmaceutical
60926,4890,Established,Pharmaceutical
60927,1088,Established,Grocery
60928,4467,Established,Pharmaceutical
60929,4467,Established,Pharmaceutical
60930,4890,Established,Pharmaceutical
60931,311,Established,Pharmaceutical
60932,311,Established,Pharmaceutical
60933,4371,Established,Pharmaceutical
60934,5348,Established,Miscellaneous
60935,4478,Established,Grocery
60936,3729,Established,Prepared Food
60937,3733,Established,Prepared Food
60938,644,Established,Pharmaceutical
60939,4700,Established,Prepared Food
60940,2447,Established,Pharmaceutical
60941,4700,Established,Prepared Food
60942,2447,Established,Pharmaceutical
60943,2447,Established,Pharmaceutical
60944,2447,Established,Pharmaceutical
60945,4375,Established,Pharmaceutical
60946,4375,Established,Pharmaceutical
60947,270,Established,Grocery
60948,4391,Established,Pharmaceutical
60949,1088,Established,Grocery
60950,311,Established,Pharmaceutical
60951,311,Established,Pharmaceutical
60952,311,Established,Pharmaceutical
60953,816,Local,Pharmaceutical
60954,1492,Established,Flowers & Plants
60955,4890,Established,Pharmaceutical
60956,4890,Established,Pharmaceutical
60957,311,Established,Pharmaceutical
60958,714,Established,Grocery
60959,311,Established,Pharmaceutical
60960,1088,Established,Grocery
60961,4890,Established,Pharmaceutical
60962,311,Established,Pharmaceutical
60963,1457,Established,Pharmaceutical
60964,4371,Established,Pharmaceutical
60965,4371,Established,Pharmaceutical
60966,158,Established,Pharmaceutical
60967,311,Established,Pharmaceutical
60968,56,Local,Grocery
60969,4467,Established,Pharmaceutical
60970,53,Established,Pharmaceutical
60971,311,Established,Pharmaceutical
60972,311,Established,Pharmaceutical
60973,450,Established,Pharmaceutical
60974,4467,Established,Pharmaceutical
60975,311,Established,Pharmaceutical
60976,311,Established,Pharmaceutical
60977,311,Established,Pharmaceutical
60978,1950,Established,Bakery
60979,1246,Established,Grocery
60980,4467,Established,Pharmaceutical
60981,1762,Established,Pharmaceutical
60982,5348,Established,Miscellaneous
60983,4371,Established,Pharmaceutical
60984,1088,Established,Grocery
60985,4467,Established,Pharmaceutical
60986,714,Established,Grocery
60987,56,Local,Bakery
60988,56,Local,Bakery
60989,56,Local,Bakery
60990,311,Established,Pharmaceutical
60991,4512,Established,Prepared Food
60992,4953,Established,Bakery
60993,311,Established,Pharmaceutical
60994,311,Established,Pharmaceutical
60995,56,Local,Bakery
60996,56,Local,Grocery
60997,1596,Established,Packaged Meat
60998,56,Local,Packaged Meat
60999,230,Established,Pharmaceutical
61000,2884,Established,Flowers & Plants
61001,2887,Established,Flowers & Plants
61002,56,Local,Packaged Meat
61003,2883,Established,Flowers & Plants
61004,2885,Established,Flowers & Plants
61005,4094,Established,Meat
61006,467,Established,Pharmaceutical
61007,673,Established,Pharmaceutical
61008,902,Established,Pharmaceutical
61009,902,Established,Pharmaceutical
61010,984,Established,Packaged Meat
61011,1101,Established,Grocery
61012,1101,Established,Grocery
61013,1142,Established,Packaged Meat
61014,4580,Established,Grocery
61015,4700,Established,Bakery
61016,4700,Established,Bakery
61017,4700,Established,Bakery
61018,1965,Established,Pharmaceutical
61019,5176,Established,Natural Products
61020,5305,Established,Flowers & Plants
61021,602,Established,Flowers & Plants
61022,727,Established,Pharmaceutical
61023,864,Established,Grocery
61024,864,Established,Grocery
61025,971,Established,Grocery
61026,4700,Established,Bakery
61027,4700,Established,Flowers & Plants
61028,1821,Established,Pharmaceutical
61029,5299,Established,Natural Products
61030,5305,Established,Flowers & Plants
61031,2260,Established,Pharmaceutical
61032,5051,Established,Grocery
61033,56,Local,Grocery
61034,89,Established,Grocery
61035,1,Established,Miscellaneous
61036,1666,Established,Grocery
61037,602,Established,Flowers & Plants
61038,2157,Established,Seafood
61039,5129,Established,Grocery
61040,1128,Established,Pharmaceutical
61041,5303,Established,Pharmaceutical
61042,816,Local,Pharmaceutical
61043,56,Local,Seafood
61044,808,Local,Pharmaceutical
61045,1672,Established,Pharmaceutical
61046,2123,Established,Alcohol
61047,5303,Established,Pharmaceutical
61048,5303,Established,Pharmaceutical
61049,165,Established,Pharmaceutical
61050,673,Established,Pharmaceutical
61051,686,Established,Pharmaceutical
61052,1406,Established,Pharmaceutical
61053,4408,Established,Pharmaceutical
61054,2886,Established,Flowers & Plants
61055,1587,Established,Grocery
61056,785,Established,Pharmaceutical
61057,1068,Established,Pharmaceutical
61058,56,Local,Grocery
61059,686,Established,Pharmaceutical
61060,686,Established,Pharmaceutical
61061,1424,Established,Pharmaceutical
61062,4408,Established,Pharmaceutical
61063,4601,Established,Grocery
61064,261,Established,Pharmaceutical
61065,1429,Established,Grocery
61066,1672,Established,Pharmaceutical
61067,1281,Established,Pharmaceutical
61068,2443,Established,Pharmaceutical
61069,1085,Established,Grocery
61070,783,Established,Pharmaceutical
61071,29,Established,Pharmaceutical
61072,5051,Established,Grocery
61073,1158,Established,Pharmaceutical
61074,5267,Established,Flowers & Plants
61075,873,Established,Pharmaceutical
61076,4676,Established,Pharmaceutical
61077,4676,Established,Pharmaceutical
61078,212,Established,Miscellaneous
61079,165,Established,Pharmaceutical
61080,1821,Established,Pharmaceutical
61081,868,Established,Grocery
61082,686,Established,Pharmaceutical
61083,2443,Established,Pharmaceutical
61084,2443,Established,Pharmaceutical
61085,487,Established,Grocery
61086,56,Local,Seafood
61087,4827,Established,Pharmaceutical
61088,1406,Established,Pharmaceutical
61089,141,Established,Grocery
61090,141,Established,Grocery
61091,1281,Established,Pharmaceutical
61092,1672,Established,Pharmaceutical
61093,1672,Established,Pharmaceutical
61094,2443,Established,Pharmaceutical
61095,4725,Established,Pharmaceutical
61096,673,Established,Pharmaceutical
61097,686,Established,Pharmaceutical
61098,1672,Established,Pharmaceutical
61099,2443,Established,Pharmaceutical
61100,2443,Established,Pharmaceutical
61101,4536,Established,Pharmaceutical
61102,5303,Established,Pharmaceutical
61103,2024,Established,Grocery
61104,1666,Established,Grocery
61105,2024,Established,Grocery
61106,141,Established,Grocery
61107,619,Established,Pharmaceutical
61108,847,Established,Grocery
61109,1281,Established,Pharmaceutical
61110,2443,Established,Pharmaceutical
61111,5328,Established,Pharmaceutical
61112,1666,Established,Bakery
61113,673,Established,Pharmaceutical
61114,4409,Established,Pharmaceutical
61115,56,Local,Prepared Food
61116,323,Established,Pharmaceutical
61117,4408,Established,Pharmaceutical
61118,1666,Established,Grocery
61119,22,Established,Pharmaceutical
61120,2169,Established,Grocery
61121,141,Established,Grocery
61122,686,Established,Pharmaceutical
61123,1281,Established,Pharmaceutical
61124,2443,Established,Pharmaceutical
61125,2443,Established,Pharmaceutical
61126,4408,Established,Pharmaceutical
61127,619,Established,Pharmaceutical
61128,847,Established,Grocery
61129,4409,Established,Pharmaceutical
61130,1587,Established,Grocery
61131,816,Local,Pharmaceutical
61132,1406,Established,Pharmaceutical
61133,1666,Established,Grocery
61134,4408,Established,Pharmaceutical
61135,141,Established,Grocery
61136,4408,Established,Pharmaceutical
61137,2443,Established,Pharmaceutical
61138,4536,Established,Pharmaceutical
61139,141,Established,Grocery
61140,686,Established,Pharmaceutical
61141,686,Established,Pharmaceutical
61142,4409,Established,Pharmaceutical
61143,57,Established,Grocery
61144,816,Local,Pharmaceutical
61145,2169,Established,Grocery
61146,2443,Established,Pharmaceutical
61147,2443,Established,Pharmaceutical
61148,2209,Established,Grocery
61149,2888,Established,Flowers & Plants
61150,83,Established,Pharmaceutical
61151,56,Local,Grocery
61152,369,Established,Grocery
61153,2443,Established,Pharmaceutical
61154,2169,Established,Grocery
61155,4827,Established,Pharmaceutical
61156,141,Established,Grocery
61157,141,Established,Grocery
61158,1294,Established,Natural Products
61159,165,Established,Pharmaceutical
61160,1672,Established,Pharmaceutical
61161,4601,Established,Grocery
61162,56,Local,Grocery
61163,165,Established,Pharmaceutical
61164,141,Established,Grocery
61165,89,Established,Grocery
61166,487,Established,Grocery
61167,686,Established,Pharmaceutical
61168,56,Local,Packaged Meat
61169,56,Local,Grocery
61170,89,Established,Grocery
61171,1088,Established,Grocery
61172,602,Established,Flowers & Plants
61173,487,Established,Grocery
61174,1907,Established,Packaged Meat
61175,5032,Established,Grocery
61176,4601,Established,Grocery
61177,1294,Established,Natural Products
61178,1294,Established,Natural Products
61179,1294,Established,Natural Products
61180,1294,Established,Natural Products
61181,56,Local,Bakery
61182,548,Established,Grocery
61183,5138,Established,Miscellaneous
61184,5456,Established,Grocery
61185,5138,Established,Packaged Meat
61186,548,Established,"Dairy, Juices & Snacks"
61187,1142,Established,Packaged Meat
61188,4700,Established,Bakery
61189,4700,Established,Bakery
61190,4700,Established,Flowers & Plants
61191,4700,Established,Flowers & Plants
61192,4700,Established,Flowers & Plants
61193,4700,Established,Prepared Food
61194,1294,Established,Natural Products
61195,1294,Established,Natural Products
61196,1294,Established,Natural Products
61197,1294,Established,Natural Products
61198,1965,Established,Pharmaceutical
61199,5444,Established,Miscellaneous
61200,3613,Established,Prepared Food
61201,3621,Established,Prepared Food
61202,3710,Established,Prepared Food
61203,450,Established,Pharmaceutical
61204,984,Established,Packaged Meat
61205,878,Established,Grocery
61206,4562,Established,Miscellaneous
61207,4700,Established,Bakery
61208,4451,Established,Miscellaneous
61209,4700,Established,Bakery
61210,4700,Established,Bakery
61211,4700,Established,Bakery
61212,4700,Established,Bakery
61213,4700,Established,Bakery
61214,4700,Established,Bakery
61215,4700,Established,Bakery
61216,4700,Established,Bakery
61217,4700,Established,Bakery
61218,4700,Established,Bakery
61219,4700,Established,Flowers & Plants
61220,4700,Established,Bakery
61221,1294,Established,Natural Products
61222,4753,Established,Miscellaneous
61223,4700,Established,Bakery
61224,4700,Established,Bakery
61225,1965,Established,Pharmaceutical
61226,1596,Established,Packaged Meat
61227,4700,Established,Bakery
61228,4700,Established,Bakery
61229,4700,Established,Bakery
61230,550,Established,Grocery
61231,4700,Established,Bakery
61232,4700,Established,Prepared Food
61233,5456,Established,Grocery
61234,4778,Established,Pharmaceutical
61235,5456,Established,Grocery
61236,446,Established,Natural Products
